,coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name.1,user_statuses_count,user_time_zone,user_urls,user_verified
37233,"-95.2314663,29.6795207",Thu Mar 26 19:40:26 +0000 2020,,,https://www.instagram.com/p/B-NXwYbANiY/?igshid=1fz95czpu6ubk,0,1243261546471424000,,,,en,"Houston, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Fk Fast Food right now.... For real.... And I give myself a haircut.... No corona hoe!! @ La Casa Del Dannyboy https://t.co/OMImXE2Sut,https://twitter.com/DannyboyHouTx/status/1243261546471424000,Sat Dec 14 10:36:45 +0000 2019,DannyboyHouTx,False,"Daniel Villarreal Jaime. Houstonian Born and Raised in Pasadena, Tx. LIVE LOVE LAUGH AND REPEAT. PRAISE GOD IN JESUS CHRIST'S HOLY NAME!",323,10,218,0,"Meadowbrook - Allendale, Houst",Dannyboy713,DannyboyHouTx,1821,,,False
37257,"-96.804985,32.861895",Thu Mar 26 19:32:05 +0000 2020,,,https://www.instagram.com/p/B-NWNPgHmTb/?igshid=1pn3efcyg3zux,0,1243259447788568576,,,,en,"Dallas, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Corona A-Home Workout
Day 14
Thursday, 3/26/2020

* if you are interested in online personal training geared toward YOUR specific GOALS, limitations and available equipment please DM me or send me an email. Link in… https://t.co/4tmeIc9klw",https://twitter.com/CrossFitOdyssy/status/1243259447788568576,Fri May 24 16:35:58 +0000 2013,CrossFitOdyssy,False,The Journey to Extraordinary ~ we help you become your Best YOU!,429,176,193,17,"Dallas, TX",CrossFit Odyssey,CrossFitOdyssy,2065,,http://www.crossfit-odyssey.com,False
37264,"-96.68322115,32.75824521",Thu Mar 26 20:32:13 +0000 2020,shoponline instagram explorepage fashion mensclothing kidsclothing boutiqueshopping,,https://www.instagram.com/p/B-NdreQpMNG/?igshid=10zie65j8hjig,0,1243274579298193408,,,,en,"Dallas, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",corona.virus YOU SUCC!! shop closed for right now!! We gone shake bacc!!! Doors closed for business!! WE ON THA WEB WIT IT!! #shoponline #instagram #explorepage #fashion #mensclothing #kidsclothing #boutiqueshopping… https://t.co/vKkpohSDJI,https://twitter.com/UrbanStylez214/status/1243274579298193408,Fri Jan 20 02:21:05 +0000 2012,UrbanStylez214,False,Urban Stylez... DFW's NUMBER ONE SWAGSHOP!!!,114,421,796,24,"Dallas, TX",UrbanStylez_214,UrbanStylez214,3605,,http://www.shopurbanstylez.com,False
37286,"-97.3332,32.7574",Thu Mar 26 23:16:30 +0000 2020,porchsessions acousticguitar corona stayhome,,https://www.instagram.com/p/B-NwewUHEmO/?igshid=c58abe51q4fw,2,1243315921969508352,,,,en,"Fort Worth, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","I’ve been finding myself again thru all of this. 📸 murderedbymycah #porchsessions #acousticguitar #corona #stayhome @ Fort Worth, Texas https://t.co/fG1GGgtx9C",https://twitter.com/MaddoxMesser/status/1243315921969508352,Wed Jun 27 17:59:05 +0000 2012,MaddoxMesser,False,BAMF Bassist @ MESSER,128,337,220,6,"Fort Worth, TX",MaddoxMesser,MaddoxMesser,753,,https://open.spotify.com/track/2coMKvuQMhaFGFKGfq95Pu?si=HQqru3n4R-OJ_lNeTRlaQg,False
37338,"-96.76968,32.76858",Fri Mar 27 01:03:00 +0000 2020,ComeSeeUs BringAFriend Dallas daiquiri food BarAndGrill daiquiristogo,,https://www.instagram.com/p/B-N8q1IJ9Bw/?igshid=bsv5rn52lnbi,0,1243342726214701056,,,,en,"Dallas, TX",False,3,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Come Beat The Corona w/ “THE CURE” New Flavor Alert 🚨 DAIQUIRIS TO GO TILL 11PM !!!!
#ComeSeeUs #BringAFriend #Dallas #daiquiri #food #BarAndGrill #daiquiristogo @ 3D Daiquiri Bar &amp; Grill https://t.co/8zys0xtBJw",https://twitter.com/3D_DaiquiriBar/status/1243342726214701056,Sun Aug 23 14:53:34 +0000 2015,3D_DaiquiriBar,False,BEST FOOD IN THE SOUTH OPEN FOR TAKEOUT 214-428-6800! BUSINESS HOURS Sun-Thurs 11am-11pm Fri & Sat 11am-1am #daiquiristogo #signaturedrinks,351,1154,166,1,2707 Martin Luther King 75215,3D Daiquiri Bar & Grill,3D_DaiquiriBar,8063,,,False
37349,,Fri Mar 27 01:04:55 +0000 2020,,https://twitter.com/CozyPerk/status/1243343208270245888/video/1,,2,1243343208270245888,,,,en,"Killeen, TX",False,2,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Some body give me some comp please🥺 https://t.co/v2uxOs09uA,https://twitter.com/CozyPerk/status/1243343208270245888,Wed Oct 12 23:01:16 +0000 2016,CozyPerk,False,😈FBN IG: Cozy_P3rk 👻: P3rky_P3rk,53495,478,397,3,"Killeen, TX",🎴El Que Te Perdiste🎴,CozyPerk,27114,,https://pwaphotographs.wixsite.com/6297,False
37385,"-96.7977,32.7774",Fri Mar 27 05:13:00 +0000 2020,corona,,https://www.instagram.com/p/B-OZR8ol0oz/?igshid=20igdqcd8k2f,0,1243405638098534400,,,,en,"Dallas, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Stay home #corona is real @ Dallas, Texas https://t.co/Ena91w3O0y",https://twitter.com/nawdy9thward/status/1243405638098534400,Mon May 25 23:59:50 +0000 2009,nawdy9thward,False,"FB/IG: DJNAWDY | WHO DAT DJ & ENT | #9999 Press Park stand up |Saints Watch Party 🎉 Dallas, Tx| YouTuber Nawdy9thward | Booking text/call DJ Nawdy 2142434326",2705,814,1798,20,"Dallas, Tx",DJ NAWDY,nawdy9thward,11132,,http://www.whodatdj.com,False
37483,"-98.23814,26.24497",Fri Jun 26 08:48:39 +0000 2020,,,https://www.instagram.com/p/CB5GTFFHycp/?igshid=1vhv60wbcht3m,1,1276437204538142720,,,,en,"McAllen, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","PLEASE WEAR A MASK IN MY ESTABLISHMENT TO STOP THE SPREAD OF COVID-19 ....

We are at the North Side door As You Come in We Are to the left . 
               
 Booth 106 &amp; 107

Bargain Bazaar 
4400 N 23rd… https://t.co/jJkrcesHG2",https://twitter.com/marinasmassages/status/1276437204538142720,Tue Apr 07 05:26:37 +0000 2009,marinasmassages,False,"Bargain Bazaar
4400 N 23rd St.
Mcallen,Tx.78504

 Saturday:10:00 am - 5:00 pm  
Sunday :10:00 am - 4:30 pm 
https://t.co/LkvuNrS2Ej",657,473,201,8,"McAllen,Texas",Massage Therapist,marinasmassages,2497,,https://www.instagram.com/massagesbymarina,False
37588,"-96.8307,32.9539",Fri Jun 26 11:02:33 +0000 2020,grownoutpixie coronavirus CoronaCut,,https://www.instagram.com/p/CB5VnuSnSWW/?igshid=1vnw0794tms94,0,1276470901517754368,,,,en,"Addison, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","I have entirely too much hair for it being summer right now...

#grownoutpixie #coronavirus #CoronaCut @ Addison, Texas https://t.co/fViGhNNMMC",https://twitter.com/thelbdlife/status/1276470901517754368,Thu Nov 12 15:17:10 +0000 2015,thelbdlife,False,"Student | Young Living Distributor #2553260 | Natural Living | Musician
Follow me on Twitter @thelbdlife & Facebook /thelbdlife
Follow the Link to get 24% off!",1307,58,182,5,"Texas, USA",Lauren Daniel,thelbdlife,965,,http://goo.gl/t29B9A,False
37722,"-97.73549055,30.26585335",Fri Jun 26 14:48:33 +0000 2020,atx austin all512,,http://subscribe.all512.com http://dlvr.it/RZQbkz,0,1276527778070794240,,,,en,"Austin, TX",False,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",https://t.co/q1bIRBjDj8 Gov. Greg Abbott is closing all bars in Texas at noon Friday as the state sees a surge in coronavirus cases and hospitalizations. https://t.co/gCe3wF0qYh #atx #austin #all512,https://twitter.com/all512tv/status/1276527778070794240,Fri Jan 27 22:52:58 +0000 2017,all512tv,False,"Providing the ATX with the best local podcast & press coverage for local artist, brands, and events! Live From The ATX stayed tuned for releases.",615,493,27,1,"Austin, TX",Austin Live & Local,all512tv,5209,,http://www.all512.com,False
37724,"-95.49667,30.16964",Fri Jun 26 14:48:59 +0000 2020,,,https://www.instagram.com/p/CB5viH1jsUS/?igshid=170tiqa87h2wa,1,1276527887605133312,,,,en,"The Woodlands, TX",False,2,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Gov. Greg Abbott on Friday took his most drastic action yet to respond to the post-reopening coronavirus surge in Texas, shutting bars back down and scaling back restaurant capacity to 50%.

He also shut down… https://t.co/3B63epHX1G",https://twitter.com/IsiahCareyNews/status/1276527887605133312,Fri Feb 01 23:29:12 +0000 2013,IsiahCareyNews,False,,174,5271,608,33,"Houston, Tx",Isiah Carey,IsiahCareyNews,6581,,http://isiahfactor.com,False
37761,"-106.431292,31.780545",Fri Jun 26 18:09:52 +0000 2020,Karenovirus,,https://www.instagram.com/p/CB6GhnQBBdF/?igshid=ca5zcbfpphl,0,1276578441773690880,,,,en,"El Paso, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","You thought the corona virus was bad wait till you encounter the #Karenovirus. Symptoms include having the urge to be self entitled, wanting to speak to managers for no apparent reason, wanting you to go back to your… https://t.co/fSN6G7Kkm2",https://twitter.com/joshWUa/status/1276578441773690880,Sat Apr 19 17:59:32 +0000 2008,joshWUa,False,I enjoy technology and business related material since I’m marketer. My jobs are in my pocket with the freedom of being my own boss. #Lyft #uber #letgo #ebay,35,150,324,7,"El Paso, Texas",joshWUa,joshWUa,4868,,http://facebook.com/joshWUa,False
37762,"-95.37923908,29.72228716",Fri Jun 26 18:17:27 +0000 2020,,,https://www.instagram.com/p/CB6HY4DhV6L/?igshid=8t8tuyyxteu0,0,1276580349590601728,,,,en,"Houston, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Thank you Margo Harris my interior designer, fashion mentor, friend, and so much more for the new light installation for the boutique interiordesignsbythecreator We are creating safe Covid free shopping experience… https://t.co/vgKlpYlGav",https://twitter.com/MelodramaBTQ/status/1276580349590601728,Tue May 26 17:04:35 +0000 2009,MelodramaBTQ,False,Jackie Adams built a brand of fashion and community where style can make or break you. The boutique that support local designers and host wonderful trunk shows!,275,1880,1313,60,"Houston, TX",Melodrama Boutique,MelodramaBTQ,15571,,http://www.melodramaboutiqueonline.com,False
37763,"-96.926474,32.6492559",Fri Jun 26 17:48:13 +0000 2020,,,https://www.instagram.com/p/CB6EDBjDPRP/?igshid=1lkbdgktkacr9,0,1276572992655540224,,,,en,"Duncanville, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",The Texas Department of Licensing and Regulations stopped by to inspect the salon today to make sure we are complying with Covid 19 protocol as well as standard sanitation practices. And well... because we at at… https://t.co/nkbPEeGyKz,https://twitter.com/goodhairdaynews/status/1276572992655540224,Wed Mar 21 16:05:18 +0000 2012,goodhairdaynews,False,salon owner and professional hair stylist committed to helping clients achieve Good Hair Days!,32,341,402,3,"Duncanville, TX",LaTarah,goodhairdaynews,1498,,http://goodhairday.net,False
37777,"-96.76998,32.81292",Fri Jun 26 16:02:43 +0000 2020,PPE stashdesigns spitguards dallastattooshop,,https://www.instagram.com/p/CB53-KQn6Yq/?igshid=161s1f3btp469,0,1276546442761560064,,,,en,"Dallas, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",We’d like to give a big thanks to @stashdesign for helping to keep our clients and staff safe. They went above and beyond with these amazing custom barriers. 🙏🏼🙏🏼🙏🏼 #PPE #stashdesigns #spitguards #dallastattooshop… https://t.co/V7FcRFSwJM,https://twitter.com/tattoosbychar/status/1276546442761560064,Sat Apr 24 02:11:14 +0000 2010,tattoosbychar,False,"Char is a tattoo/mixed media artist and painter based out of Dallas, Texas. 💥multi-award winning 💥owner @golddusttattoos 💥https://t.co/2HHdGKl9qZ",257,169,169,10,"Dallas, TX",Char McGaughy,tattoosbychar,626,,http://www.tattoosbychar.com,False
37802,"-106.49040601,31.75746584",Fri Jun 26 19:40:24 +0000 2020,Texas ThugLife COVID19 Party,,https://www.instagram.com/p/CB6Q4snhm1y/?igshid=8nc6a4ef06lj,2,1276601224851337216,,,,en,"El Paso, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","It was a good run, #Texas. We opened up, Rona stayed, people partied, and now peeps have to drink at home again. 🤷🏽‍♂️ can't win 'em all, I guess. #ThugLife #COVID19 #Party @ International Border U.S. El Paso, Tx /… https://t.co/L70Jz08RwF",https://twitter.com/Metallidave/status/1276601224851337216,Thu Apr 30 16:35:44 +0000 2009,Metallidave,False,"Drummer, Nerd, Dork, Loner, & Rebel. Reppin' Team Chevy, Dale Jr, Cowboys, Longhorns, DBacks, VGK & LFC.",49409,583,2155,25,"El Paso, Texas",David Sáenz,Metallidave,44247,,http://www.facebook.com/metallidave,False
37809,"-95.49667,30.16964",Fri Jun 26 18:40:23 +0000 2020,,,https://www.instagram.com/p/CB6KBCmn4lV/?igshid=11rd3uy5jnoe3,0,1276586121548496896,,,,en,"The Woodlands, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Classic comment about Texans not willing to chill during the Coronavirus! 😂😂😂😂 @ The Woodlands, Texas https://t.co/qwPMDcJv86",https://twitter.com/IsiahCareyNews/status/1276586121548496896,Fri Feb 01 23:29:12 +0000 2013,IsiahCareyNews,False,,174,5271,608,33,"Houston, Tx",Isiah Carey,IsiahCareyNews,6581,,http://isiahfactor.com,False
37820,"-97.73549055,30.26585335",Fri Jun 26 20:21:04 +0000 2020,atx austin all512,,http://subscribe.all512.com http://dlvr.it/RZRbCM,0,1276611456901865472,,,,en,"Austin, TX",False,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","https://t.co/q1bIRBjDj8 Updated at 3:30 p.m. ET The White House Coronavirus Task Force renewed calls for vigilance on Friday, acknowledging rising cases across Southern states and https://t.co/ynfQgA9vcS #atx #austin #all512",https://twitter.com/all512tv/status/1276611456901865472,Fri Jan 27 22:52:58 +0000 2017,all512tv,False,"Providing the ATX with the best local podcast & press coverage for local artist, brands, and events! Live From The ATX stayed tuned for releases.",615,493,27,1,"Austin, TX",Austin Live & Local,all512tv,5209,,http://www.all512.com,False
37834,"-97.3976,27.7964",Fri Jun 26 21:07:28 +0000 2020,,,https://www.instagram.com/p/CB6a2LVjqvC/?igshid=bir5fy1t2b3r,0,1276623132829384704,,,,en,"Corpus Christi, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Here is a list of restaurants that I called around and personally spoke to the managers and asked if they required masks and if any employees had tested positive for: covid-19.

Be aware of your… https://t.co/TxClc1mZoO",https://twitter.com/texasboyinnyc/status/1276623132829384704,Sun Jan 25 21:42:00 +0000 2009,texasboyinnyc,False,Just a Texas boy living in New York City.,88,101,489,12,"New York, NY",Texasboyinnyc,texasboyinnyc,2764,,,False
37839,"-98.26425,26.16957",Fri Jun 26 21:11:50 +0000 2020,,,https://www.instagram.com/p/CB6bWbqhxKT/?igshid=rszkxi3usg6z,0,1276624234807275520,,,,en,"McAllen, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Dude to the increase of the COVID-19 me and Alexis Martinez are implementing new rules to the shop.
1. All client's must wear maskes when entering the shop.
2. Sanitize your hands with the hand sanitizer we have for… https://t.co/v7JzhXGz7t",https://twitter.com/BarberHouse956/status/1276624234807275520,Sat Mar 22 20:29:41 +0000 2014,BarberHouse956,False,Open from 10am-11pm,232,103,182,0,"McAllen, TX",The Barber House,BarberHouse956,302,,,False
37873,"-97.73549055,30.26585335",Fri Jun 26 22:08:32 +0000 2020,atx austin all512,,http://subscribe.all512.com http://dlvr.it/RZRrQ1,0,1276638500977119232,,,,en,"Austin, TX",False,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",https://t.co/q1bIRBjDj8 The U.S. Supreme Court has rejected an initial bid by state Democrats to expand voting by mail to all Texas voters during the coronavirus pandemic. https://t.co/LaZnnc9K5t #atx #austin #all512,https://twitter.com/all512tv/status/1276638500977119232,Fri Jan 27 22:52:58 +0000 2017,all512tv,False,"Providing the ATX with the best local podcast & press coverage for local artist, brands, and events! Live From The ATX stayed tuned for releases.",615,493,27,1,"Austin, TX",Austin Live & Local,all512tv,5209,,http://www.all512.com,False
37880,"-95.47118677,29.70770965",Fri Jun 26 21:53:00 +0000 2020,ford safetyfirst galleria bellairetx coronavirus wegotyoucovered,,https://www.instagram.com/p/CB6f_YKJmB0/?igshid=1x4189cb4u46z,0,1276634594943664128,,,,en,"Bellaire, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",The big E250 got some love today. The steering was extremely unsafe. But couple hours of work and she is safe again. #ford #safetyfirst #galleria #bellairetx #coronavirus #wegotyoucovered @ CarTalk Repair https://t.co/BdG3TpfYuI,https://twitter.com/cartalkrepair/status/1276634594943664128,Sat Jul 01 20:45:55 +0000 2017,cartalkrepair,False,"Automotive repair facility dedicated to outstanding customer service and quality work. 5211 Spruce St, Bellaire, TX 77401 

832-925-8353",251,64,273,0,"5211 Spruce St. Bellaire, TX ",CarTalk,cartalkrepair,2141,,http://cartalkrepair.com,False
37885,"-95.3694,29.7602",Fri Jun 26 22:14:36 +0000 2020,covid19 houston texas maskup staysafestayhome,,https://www.instagram.com/p/CB6ih2KpJCV/?igshid=16yypahovg7hu,1,1276640027385217024,,,,en,"Houston, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Not the kind of alert you want to be getting from @readyharris. 
🆘🦠😷

#covid19 #houston #texas #maskup #staysafestayhome @ Houston, Texas https://t.co/sknVrn3s5V",https://twitter.com/maggiesworld/status/1276640027385217024,Tue Feb 24 19:00:17 +0000 2009,maggiesworld,False,Wake up with me weekdays 6-9am on CW39’s morning dose.. I'm also a Houston-based actress & voiceover talent.,2100,2612,581,72,"Houston, TX",Maggie Flecknoe,maggiesworld,15747,,http://www.maggieflecknoe.com,True
37911,"-95.61974287,29.72399001",Fri Jun 26 22:01:27 +0000 2020,covid19 2020wasted codered harriscounty closed,,https://www.instagram.com/p/CB6hBpwhaha/?igshid=qnk3d9a21w38,0,1276636718364594176,,,,en,"Houston, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Whatever you thought you was about to do or be on is a wrap just like that ☠️😷🙅🏽‍♂️ #covid19 #2020wasted #codered #harriscounty #closed @ Westside, Houston, Texas https://t.co/Pv3X9TgdZK",https://twitter.com/exprealtorgreg/status/1276636718364594176,Sun Feb 22 22:16:44 +0000 2009,exprealtorgreg,False,"Realtor for eXp Realty LLC 🏠 Buy, Sale, or Lease 🏢 Apartment Locator //📍Houston, TX",45,831,1183,13,"iPhone: Houston,TX",Greg Brown,exprealtorgreg,8113,,http://www.har.com/gregorybrownjr,False
37916,"-98.15599144,29.71269782",Fri Jun 26 22:30:13 +0000 2020,socialdistancing,,https://www.instagram.com/p/CB6kUSdDUAv/?igshid=tddspga8756z,1,1276643960895811584,,,,en,"New Braunfels, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Who says we can’t have fun while 6’ apart? 🙂 Enjoy some socially distanced creativity this weekend. Seating is limited. Click the link in our profile to view our calendar and reserve your seats. #socialdistancing… https://t.co/t0Ep7dM1b0,https://twitter.com/PWATNB/status/1276643960895811584,Tue Apr 08 19:47:58 +0000 2014,PWATNB,False,A little bit of paint...a little bit of wine...a whole lot of fun!  #1 BYOB art studio.,28,643,933,4,"New Braunfels, TX",PWAT New Braunfels,PWATNB,900,,http://www.paintingwithatwist.com/new-braunfels,False
37935,"-96.97814104,28.80991588",Fri Jun 26 23:25:40 +0000 2020,daddate datenight dadlife,,https://www.instagram.com/p/CB6qqqdFqoO9JiGkqzfLWUtPFmNlOZT6kiNap80/?igshid=1chxwzrkoi82f,0,1276657913478733824,,,,en,"Victoria, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Take time to make sure she knows how much you love her. 

#daddate #datenight #dadlife 

(Frances Marie’s phenomenal job of social distancing, cleanliness, food, and wait staff) @ Frances… https://t.co/s8Yes9XtxK",https://twitter.com/EliSauseda/status/1276657913478733824,Thu Apr 16 01:48:09 +0000 2009,EliSauseda,False,Helping People. Realizing Dreams. Seeking Adventure. Faithful. Grateful. Friend. Father. https://t.co/EreIGnG4I1,642,1721,1969,21,"Victoria, TX",Eli Sauseda,EliSauseda,5714,,http://www.MyAgentEli.com,False
37936,"-97.73549055,30.26585335",Sat Jun 27 00:38:02 +0000 2020,atx austin all512,,http://subscribe.all512.com http://dlvr.it/RZS79k,0,1276676126497103872,,,,en,"Austin, TX",False,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","https://t.co/q1bIRBjDj8 Our Now What? discussion series, exploring what we need to know about COVID-19 moving forward, continues Wednesday, July 1, with Dr. Rama Thyagarajan , an https://t.co/sU04sewYym #atx #austin #all512",https://twitter.com/all512tv/status/1276676126497103872,Fri Jan 27 22:52:58 +0000 2017,all512tv,False,"Providing the ATX with the best local podcast & press coverage for local artist, brands, and events! Live From The ATX stayed tuned for releases.",615,493,27,1,"Austin, TX",Austin Live & Local,all512tv,5209,,http://www.all512.com,False
37953,"-97.1292,33.2163",Fri Jun 26 23:49:04 +0000 2020,,,https://www.instagram.com/p/CB6tWDnnPJr/?igshid=1rnlwd93pszhx,0,1276663803548184576,,,,en,"Denton, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Repost from from cityofdenton 
To help slow the spread of COVID-19, effective June 26, 2020, the Denton City Council has updated its disaster declaration and order, regarding face coverings. Businesses and… https://t.co/gu7oj2rCFM",https://twitter.com/saltedsanctuary/status/1276663803548184576,Sun Feb 01 20:21:39 +0000 2015,saltedsanctuary,False,"Natural and luxurious soap and body products made for you in Denton, TX.",540,211,344,3,"Denton, TX",saltedsanctuarysoap,saltedsanctuary,978,,http://www.saltedsanctuarysoap.com,False
37974,"-96.70059112,33.07791998",Sat Jun 27 00:57:47 +0000 2020,covid19,,https://www.instagram.com/p/CB61NTBBeR3ZQ-_bhKKZ5zN48U655y6llbuQXs0/?igshid=thiqa6iogp85,0,1276681094692290560,,,,en,"Plano, TX",True,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","America...WEAR A MASK!!!
.
.
.
#covid19 @ Chase Oaks, Plano, Texas https://t.co/2WUUApDCCF",https://twitter.com/williamliam/status/1276681094692290560,Fri Jun 05 01:58:40 +0000 2009,williamliam,False,"Socially awkward...very.  Hypothetically, if I were ever to have a headstone it would read “You Get What You Pay For”",985,515,323,7,North Texas,William Maloney,williamliam,4026,,http://liamania.wordpress.com/,False
