,coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name.1,user_statuses_count,user_time_zone,user_urls,user_verified
58834,"-84.989291,32.476597",Tue Apr 14 23:06:28 +0000 2020,,,https://www.instagram.com/p/B--qbycJW80/?igshid=9ig56foc4mt9,0,1250198765866110976,,,,en,"Columbus, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","REVELATION 9:20
20 The rest of mankind who were not killed by these PLAGUES( Corona Virus) STILL DID NOT REPENT of the work of their hands; they did not stop worshiping demons, and idols of gold, silver, bronze,… https://t.co/4WFOJL94tl",https://twitter.com/ColumbusProphet/status/1250198765866110976,Tue Jun 02 12:32:21 +0000 2009,ColumbusProphet,False,Spiritual Mentor/Motivational and Conference Speaker/Author/Educator/Ordained Minister,5622,123,229,2,"Columbus, Georgia, U.S. A,",Dr. Sharon Billins,ColumbusProphet,3865,,http://www.sharonbillins.org,False
58935,"-84.3889,33.7566",Sat Jun 06 09:46:15 +0000 2020,bcnlegends urbangraffitisbcn artdengroundmoviment blegends ACABose coronavirus covid_19 cuarentena desescalada fase1,,https://www.instagram.com/p/CBFs8y6iEXl/?igshid=15jaym1h8eu3h,0,1269203943869091840,,,,en,"Atlanta, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Tanque, desbloqueado ⭐⭐⭐⭐⭐⭐bcnlegendz it's the next level. #bcnlegends #urbangraffitisbcn #artdengroundmoviment #blegends #ACABose #coronavirus #covid_19 #cuarentena #desescalada #fase1 en Atlanta, Georgia https://t.co/RnHkgn5L6K",https://twitter.com/bcnlegends/status/1269203943869091840,Mon Feb 01 23:25:10 +0000 2010,bcnlegends,False,,44,36,69,4,BARCELONA,BCN LEGENDS,bcnlegends,8005,,http://bcnlegends.blogspot.com/,False
59315,"-84.35687,33.781737",Sat Jun 06 23:03:58 +0000 2020,,,https://www.instagram.com/p/CBHISJohFGr/?igshid=bnzvsvaksm7w,4,1269404696231292928,,,,en,"Atlanta, GA",False,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Hot date tonight for my neighborhood festival. It should have been VaHI Summerfest this weekend but COVID canceled it. Instead we are doing “Bummerfest”with a band from the hood playing in a driveway across from John… https://t.co/uiqvVLHU9L,https://twitter.com/SpencerPumpelly/status/1269404696231292928,Thu Mar 05 15:56:32 +0000 2009,SpencerPumpelly,False,"Driver in the IMSA Weathertech Sportscar Championship, Pirelli World Challenge and IMSA Michelin Pilot Challenge. Dad. Vegan. VaHi. ATL.",4010,12378,268,296,"Atlanta, GA",Spencer Pumpelly,SpencerPumpelly,22980,,http://spencerpumpelly.com,True
59735,"-84.3889,33.7566",Tue May 05 13:07:15 +0000 2020,history,,https://www.instagram.com/p/B_zqjk2J5Qk/?igshid=1uwi33k02q3h9,0,1257658113722691584,,,,en,"Atlanta, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",COVID-19 is having extraordinary impact on the lives of formerly-incarcerated women who already face barriers due to their conviction #history. We are helping ease the transition as they reenter back into society… https://t.co/J06LA9R6x9,https://twitter.com/WomenOnTheRise1/status/1257658113722691584,Sat Apr 11 17:20:14 +0000 2015,WomenOnTheRise1,False,"Women on the Rise is a grassroots organization led by women targeted and impacted by the criminal “justice” system working to educate, heal, and empower Atlanta",308,1041,198,10,"Atlanta, GA",#ClosetheJailATL,WomenOnTheRise1,551,,http://bit.ly/Give2WoR,False
59790,"-81.40268838,31.16759615",Tue May 05 14:49:48 +0000 2020,videoproduction covid19 sixfeetapart bts graduation2020,,https://www.instagram.com/p/B_z2Sgcg7LQ/?igshid=1r3q4vpn7qmt1,3,1257683920897925120,,,,en,"St Simons, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Virtual graduation time with @faknights.
.
.
.
#videoproduction #covid19 #sixfeetapart #bts🎥 #graduation2020🎓 @ Frederica Academy https://t.co/P1FzPYAhLW",https://twitter.com/iMintMedia/status/1257683920897925120,Fri Mar 11 01:17:22 +0000 2011,iMintMedia,False,iMint Media is a boutique video production company located on the Georgia coast.,32,71,41,2,Brunswick GA,iMint Media,iMintMedia,238,,http://www.imintmedia.com,False
59902,"-84.5406,33.9534",Tue May 05 18:07:16 +0000 2020,cancerCenter chemotherapy chemo f gallbladderCancer trivinoStrong marietta covid Georgia lawyer,,https://www.instagram.com/p/B_0MFFNl_jD/?igshid=1b5stx4mykqk0,2,1257733618463436800,,,,en,"Marietta, GA",False,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Back home after being at wellstarhealth #cancerCenter for #chemotherapy #chemo #f$ckCancer #gallbladderCancer #trivinoStrong #marietta #covid #Georgia #lawyer @abcvision @ Marietta, Georgia https://t.co/YlFrPlEnnh",https://twitter.com/T4Vista/status/1257733618463436800,Mon Jun 18 15:02:32 +0000 2012,T4Vista,False,"Get the inside scoop to what's going on. Cultural, Social, Civic events.",7723,2964,2109,154,"Atlanta, Georgia",T4Vista Media,T4Vista,40811,,http://m.youtube.com/user/triviwl,False
59918,"-81.59541291,31.84152436",Tue May 05 18:28:17 +0000 2020,,,https://www.instagram.com/p/B_0MYUPBfDA/?igshid=1oy417e4rfgrn,0,1257738906675576832,LibertyCountyMC,,7.503836207166341e+17,en,"Hinesville, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",@LibertyCountyMC x @streetzofGmen partner with @oplunchbox to feed kids during COVID-19 @ Coastal Georgia Minority Chamber https://t.co/5UQDT8Miuy,https://twitter.com/GCMediaNetwork/status/1257738906675576832,Wed Sep 16 17:15:15 +0000 2015,GCMediaNetwork,False,The Conscious Culture is a network to build relationships and create awareness of social reform.,460,141,544,6,"Georgia, USA",Game Changers Media Network,GCMediaNetwork,1053,,http://www.gamechangersmedianetwork.online,False
59944,"-84.3889,33.7566",Tue May 05 20:22:41 +0000 2020,greatthingsatlanta atlanta covid_19 covid19 atl atlantahairstylist atlantatattooartist atlantanails atlantafalcons,,https://www.instagram.com/p/B_0cH_5HI-w/?igshid=p07ajugcjp6,0,1257767696931917824,,,,en,"Atlanta, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Definitely need this energy right now!!
FOLLOW, LIKE, SHARE, REPEAT! @great_atlanta #greatthingsatlanta #atlanta #covid_19 #covid19 #atl #atlantahairstylist #atlantatattooartist #atlantanails #atlantafalcons… https://t.co/eoYK4qoZs6",https://twitter.com/great_atlanta/status/1257767696931917824,Fri May 01 17:40:29 +0000 2020,great_atlanta,False,The city of Atlanta Things to do🌺🏀🏌🏼🏝 Places to eat🥂🍔🍻🍹 People to see🎼🎟🎫🏆 Places to visit🏝🎡🐳 Get the Atlanta Vibe⭐️🍑🍾🏟 #greatthingsatlanta,5,2,0,0,"Atlanta, GA",GreatThingsAtlanta,great_atlanta,354,,,False
59996,"-84.3889,33.7566",Tue May 05 21:26:43 +0000 2020,,,https://www.instagram.com/p/B_0jtrLFVUw/?igshid=fdfacvfwvs1a,0,1257783808453226496,,,,en,"Atlanta, GA",False,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Comin out of Quarantine Mood 👑 ✨🎥 📷 @ulikemyphotos 
•
As you all know, My Respiratory Therapist mode has been necessary &amp; a huge part of my life lately due to al this madness. Adjusting to working in an all covid… https://t.co/TLF46rp4I6",https://twitter.com/xoMichalRenee/status/1257783808453226496,Tue Jun 23 13:37:11 +0000 2009,xoMichalRenee,False,PGH ✈️ ATL |R.T.👩🏽‍⚕️| ACTRESS MODEL YOUTUBER | INSTAGRAM: @xoMichalrenee SC:MikkeyCarlock,1960,1437,632,65,PA,Michal Renee',xoMichalRenee,28613,,http://www.MichalRenee.com,False
60119,"-84.58,33.94",Wed May 06 00:38:16 +0000 2020,coronavirus illegalMigo SucioMobb 75Nawf viralvideos explorepage explore new latinos latins spanish music likeforlikes,,https://www.instagram.com/p/B_05ovWDO__/?igshid=fvk4j4zf8wyi,0,1257832014377410560,,,,en,"Marietta, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","My only protection is my mask and my weapon. #coronavirus 📸📸 by meetme_inthecity 
.
.
.
.
.

#illegalMigo #SucioMobb #75Nawf #viralvideos #explorepage #explore #new #latinos #latins #spanish #music #likeforlikes… https://t.co/EFaSG1Mw04",https://twitter.com/KapoSucio/status/1257832014377410560,Mon Jun 20 20:59:41 +0000 2011,KapoSucio,False,“Done That” out now! click the link R.I ✈️ ATL Sucio Mobbs head hancho HennyForeFather. IG:KapoSucio SC:KapoSucio100z,3704,331,305,2,"SucioVille, Ga ",Kapo Sucio,KapoSucio,45824,,https://musics.link/20710JVT0b,False
60141,"-84.37966,33.87107",Wed May 06 01:58:35 +0000 2020,cincodemayo tacotuesday coronavirus,,https://www.instagram.com/p/B_1C01PJTda/?igshid=16157na3tzjtx,0,1257852226439122944,,,,en,"Atlanta, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Over an hour wait but we celebrated 🇲🇽 #cincodemayo with 🌮🌮 on #tacotuesday sitting in the trunk of my car in the midst of the #coronavirus 💥 rehadden

😜 We make better memories together! (Ipsy) Wouldn't have it any… https://t.co/S0BpMgCwJD",https://twitter.com/lisahaddeninc/status/1257852226439122944,Sat Feb 07 04:10:46 +0000 2009,lisahaddeninc,False,Just a girl who who is living the dream while enjoying the ride! Would love for you to follow me on this amazing journey called Life!✌️💋,235,1070,839,31,"Atlanta, GA",Lisa Hadden (My Hemp 4 Life),lisahaddeninc,7557,,http://www.lisa-hadden.com,False
60166,"-84.40855,33.65931",Wed May 06 02:09:22 +0000 2020,,,https://www.instagram.com/p/B_1EDz5DEll/?igshid=15h9pomxubxkj,0,1257854940724199424,,,,en,"Hapeville, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","With the Covid-19 pandemic teachers have been pulled on differently and mightily in this hour. Also , Students have had tougher times than in recent years.  So we want to show our appreciation for teachers and the… https://t.co/MzuKhBluGC",https://twitter.com/1GrindCamp/status/1257854940724199424,Sat Jun 25 07:45:25 +0000 2016,1GrindCamp,False,Fitness💪🏾🏋🏾‍♂️ & Faith😇 Servant of the Kingdom and Community •PersonalTraining •OnlineCoaching •FitnessApparel •FootballCoach,808,130,174,0,"Hapeville, GA",GrindCamp | #TeamGC,1GrindCamp,1821,,https://linktr.ee/__CoachGary,False
60388,"-83.378571,33.957845",Wed Jun 17 10:17:50 +0000 2020,flattenthecurve coronavirus,,https://www.instagram.com/p/CBiFWXfBIYi/?igshid=8ig5uvrw045c,0,1273198159284408320,,,,en,"Athens, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",From morningjoe. We can STILL #flattenthecurve on #coronavirus. Wear a mask. Every Time you got out and might com close to a person. Then bend the curve downward by staying home as often as possible. A million… https://t.co/WcJ27w0CGn,https://twitter.com/stephencramer/status/1273198159284408320,Mon Nov 17 20:59:16 +0000 2008,stephencramer,False,i shave and get haircuts as rarely as possible.,199,454,884,19,Detroit,stephencramer,stephencramer,31290,,http://www.facebook.com/stephencramer,False
60543,"-84.373762,33.786519",Wed Jun 17 15:14:45 +0000 2020,COV19,,https://www.instagram.com/p/CBinPIVgf4U/?igshid=1vijfdo1j7jt2,0,1273272881846386688,,,,en,"Atlanta, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Does anyone else see the face with a puffy nose? With #COV19 still considered a pandemic we encourage you all to get out to the parks and get some fresh air &amp; continue practicing social distancing. 📸:… https://t.co/RsyRkPWFbi,https://twitter.com/PerfPublicity/status/1273272881846386688,Tue Nov 13 20:51:27 +0000 2012,PerfPublicity,False,Perfect Publicity© is an umbrella company consisting of: Social Media Marketing-Online Marketing-Consulting- Journalism/Blogging & Video Services. - EST. 2009,172,513,566,23,USA,Perfect Publicity©,PerfPublicity,13752,,,False
60631,"-84.3889,33.7566",Wed Jun 17 17:30:24 +0000 2020,workingfromhome workingmom momlife atlantaactresses actresslife atlantablogger radio influencer influencers influencerstyle amazon,,https://www.instagram.com/p/CBi2Vg6BmpH/?igshid=zqh2yh90lnib,0,1273307015629148160,,,,en,"Atlanta, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Every morning 😂😂😂 every afternoon 
.
.
.
#workingfromhome #workingmom #momlife #atlantaactresses #actresslife #atlantablogger #radio #influencer #influencers #influencerstyle #amazon @ Atlanta, Georgia https://t.co/rqb5qbhNTb",https://twitter.com/simply_msmo/status/1273307015629148160,Mon Jun 30 13:12:52 +0000 2014,simply_msmo,False,"Radio Host, Red Carpet Host, Actress, CEO of MYKA J LIPSTIKS and MYKA J STYLE",73,198,279,25,"Atlanta,Georgia",Mo Clark,simply_msmo,6927,,http://atlalldolledup.wixsite.com/mykajlipstiks,False
60849,"-84.52872442,33.95011279",Wed Jun 17 23:45:53 +0000 2020,,,https://www.instagram.com/p/CBjh0y9HvQf/?igshid=s8r0sj22umj2,0,1273401509821050880,,,,en,"Marietta, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Grateful to meet with this group of servant leaders every week on a zoom call to intercede and lift up the church in prayer. These leaders are helping us to navigate through this pandemic storm with excellence. @… https://t.co/Vr1RquFNjt,https://twitter.com/RoswellStPastor/status/1273401509821050880,Wed Jun 09 12:00:12 +0000 2010,RoswellStPastor,False,"Lead Pastor @roswellstreetbc in Marietta, Ga. Married to @MikeandLili & blessed w 3 amazing daughters @Charity_ana @faithieladie @Hope_4_America",1878,3696,1895,58,"Marietta, GA",Michael Lewis,RoswellStPastor,16656,,http://mlewis.pastorforpastorsblog.com,False
60903,"-84.3377,33.9285",Thu Jun 18 01:16:41 +0000 2020,,,http://untp.beer/s/c907346981,0,1273424361786146816,,,,en,"Dunwoody, GA",False,0,,,"<a href=""https://untappd.com"" rel=""nofollow"">Untappd</a>","Social distancing. 225/... - Drinking an Alpha Abstraction, Vol. 12 by @wildleap @ Dunwoody, GA  — https://t.co/2vwreeqHDi",https://twitter.com/beerlivin0470/status/1273424361786146816,Sat Mar 19 13:45:54 +0000 2011,beerlivin0470,False,,7024,40,426,6,"Dunwoody, GA",Jason Mitchell,beerlivin0470,5694,,,False
60912,"-84.26449,33.93195",Thu Jun 18 01:04:08 +0000 2020,WhatchuGonDoAboutItTho itsDeMarco MrNoSense,,https://www.instagram.com/p/CBjqx0eJq7z/?igshid=xp22sqnu8a7b,13,1273421204263706624,,,,en,"Dunwoody, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Ok.... Since I had a COVID-15lb weight gain, I’m suppose to be eating healthy.  But, my favorite lil takeout spot flagged me down as I passed by. #WhatchuGonDoAboutItTho 🤷🏽‍♂️ #itsDeMarco #MrNoSense 🤘🏽😜 @ China Panda https://t.co/UXFQbD5KgE",https://twitter.com/itsDeMarco/status/1273421204263706624,Fri Mar 13 20:13:35 +0000 2009,itsDeMarco,False,Producer/Remote Coordinator for Cox Media Group Atlanta,498,3406,235,20,"Atlanta, GA",De'Marco Williams,itsDeMarco,2904,,http://www.itsDeMarco.com,False
61007,"-82.1291,33.536",Thu Apr 30 05:32:19 +0000 2020,,,https://www.instagram.com/p/B_l-hAGHXw3/?igshid=geat44it7v9u,0,1255731688228786176,,,,en,"Evans, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Some of you may know, We went through some crazy stuff earlier this month and I was diagnosed with Covid-19. It was a very long 17 day battle with fevers, cough, shortness of breath, horrible headaches, GI issues,… https://t.co/QmJ6OwN88o",https://twitter.com/tleopard79/status/1255731688228786176,Sat Nov 10 20:20:00 +0000 2012,tleopard79,False,Living & loving life. All we need is love and a few great friends... and Atlanta Baseball.,9102,481,1933,2,"Augusta, Ga",Teresa,tleopard79,7704,,,False
61115,"-84.95623,32.3575",Thu Apr 30 10:31:24 +0000 2020,,,https://www.instagram.com/p/B_mgvumh1Tb/?igshid=1j6ud33sq5isw,0,1255806955945431040,,,,en,"Fort Benning, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","My EMS had been in my closet but with COVID LockDown I started training like a madman. So, I had to recover like a mad man. This is one of the best and fastest recovery tools I’ve ever used. If you are a training… https://t.co/C6yIelEUJB",https://twitter.com/justin_kline2/status/1255806955945431040,Wed Nov 07 15:25:01 +0000 2012,justin_kline2,False,,128,109,418,3,"Waipahu, HI",Justin Kline,justin_kline2,1208,,,False
61264,"-84.32187952,33.7923432",Thu Apr 30 15:11:29 +0000 2020,,,https://www.instagram.com/p/B_nAzC_hguE/?igshid=v2hzd8ohl58m,0,1255877441391902720,,,,en,"Druid Hills, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",So thankful for healthcare workers that are doing extra hard work to not only care for their regular patients health needs but being very precautious about their wellbeing to not contract the Covid-19 while getting… https://t.co/FRdTQU2rRr,https://twitter.com/weekshomematch/status/1255877441391902720,Sat Apr 25 07:29:13 +0000 2009,weekshomematch,False,"Realtor🏠 w/ KW Realty Atl Partners, Owner -GlamHer Bar & photo booth, Nail Tech, Loving wife of husband heart & cancer fighter, Loving Mommie of FAB 4.#JW",1206,630,915,28,Original ATLien,Felicia Weeks Home Matchmaker,weekshomematch,8584,,http://www.weekshomematchmaker.com,False
61325,"-84.34481713,34.03497425",Thu Apr 30 15:34:57 +0000 2020,,,https://www.instagram.com/p/B_nDfBfH_Ik/?igshid=y8jrqc0fjpva,0,1255883344245555200,,,,en,"Roswell, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",New Product Alert 🚨 Cloth face mask 😷 These mask are washable and reusable. Call or stop by to see us today for all of your Covid-19 protective wear. Always bringing you the best products at the best prices.… https://t.co/SyD1h8Yr8U,https://twitter.com/PDKBeauty/status/1255883344245555200,Sat Jul 11 04:33:46 +0000 2009,PDKBeauty,False,"PDK Beauty the #1 Black Owned-Operated Beauty Supply & Hair Distributor in the World. We provide our customer base with beauty supplies, hair care & chemicals",13,219,29,3,"Roswell, GA",PDK_Beauty_Supply,PDKBeauty,451,,http://www.pdkbeauty.com,False
61585,"-84.3889,33.7566",Thu Apr 30 23:08:25 +0000 2020,Covid19,,https://www.instagram.com/p/B_n3YVSB5n8A-BxFpRd54SLVwNtFtF8YnJ-1Ds0/?igshid=18oxiyhsppcl,0,1255997465309802496,,,,en,"Atlanta, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Coworker:? How serious are you taking #Covid19 Me: 😷 The U.S. will open up sooner than later.... will you and yours be ready? Are you willing to protect wear a mask? @ Atlanta, Georgia https://t.co/A6aph9HkW2",https://twitter.com/steventimfuller/status/1255997465309802496,Mon Jan 12 20:35:41 +0000 2009,steventimfuller,False,I might not really be Clark Kent... But I am SuperMan!,128,298,976,11,Every where... ,Steven Tim Fuller,steventimfuller,8160,,,False
61628,"-84.3458318,33.7407074",Fri May 01 00:59:43 +0000 2020,everlastinglove goldcaps covid19 eastatlantavillage littlfivepoints EAV l5patl atl atlanta atlantagoldgrillz cutegirlsweargrillz,,https://www.instagram.com/p/B_oEHeLgUu_/?igshid=nuv929psrj8r,0,1256025475769487360,,,,en,"Atlanta, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","It's a everlasting love with these Gold Diamond Dust/Diamond Cut slugs.
#❤ #everlastinglove #goldcaps #covid19 #eastatlantavillage #littlfivepoints #EAV #l5patl #atl #atlanta #atlantagoldgrillz #cutegirlsweargrillz… https://t.co/PRukMywStU",https://twitter.com/GangstaGrillz11/status/1256025475769487360,Thu Sep 12 16:16:35 +0000 2019,GangstaGrillz11,False,We specialize in custom Gold Grillz. located it the famous East Atlanta Village neighborhood.,1,4,0,0,,Gangsta Grillz,GangstaGrillz11,385,,,False
61672,"-84.5535,33.3018",Fri May 01 02:25:16 +0000 2020,CDC CoronaVirus coronavirusoutbreak covid19 covid_19 thewalkingdead twd TWDFamily thewalkingdeadfamily facebook,,http://www.facebook.com/TheWalkingDeadFamilyEGVO https://www.instagram.com/p/B_oN6EIH8EI/?igshid=xnrx4dhi33rq,1,1256047001575100416,,,,en,"Senoia, GA",False,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","The #CDC! #CoronaVirus #coronavirusoutbreak⚠️ #covid19 #covid_19 #thewalkingdead #twd #TWDFamily! My #thewalkingdeadfamily #facebook page is pretty much at 250,000 fans! https://t.co/AmEuJvfmBo… https://t.co/aW8YVl4DXt",https://twitter.com/ElliotVanOrman/status/1256047001575100416,Wed Jun 10 03:39:41 +0000 2009,ElliotVanOrman,False,Filmmaker🎥 CEO TWDFamily💀Facebook https://t.co/OvahBI2e2v https://t.co/dhLXJrInLS https://t.co/h3TlZTDsk9 https://t.co/0DinAMXU7p,217775,2137,838,168,"Detroit, MI USA-TWDFamily❤️☺️",Elliot Gray Van Orman,ElliotVanOrman,276330,,http://www.egvoproductions.com,False
61687,"-84.3889,33.7566",Fri May 01 01:18:48 +0000 2020,,,https://www.instagram.com/p/B_oGTNapLR9pQzQwg2OWP4X58hPnzMM1Bd44Fc0/?igshid=ovzsx8nj8fxi,0,1256030277404590080,,,,en,"Atlanta, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",The new COVID-19 work uniform. We’re still testing people at alarming rates so just because stay at home orders end at midnight in GA don’t go out if you don’t have to. Mask by @levenity… https://t.co/NvqtuqUDw4,https://twitter.com/southernboi09/status/1256030277404590080,Mon Apr 06 23:48:26 +0000 2009,southernboi09,False,I'm a proud southern man who is trying to do something to help build and repair all families and communities regardless of what might be different about them.,558,160,2776,1,"Atlanta, GA",Jeffery Roman,southernboi09,641,,,False
61759,"-84.9404,32.4896",Sat Apr 11 04:45:54 +0000 2020,corona covid quarantine thoughts reflection selfie,,https://www.instagram.com/p/B-0-GkSD1nP/?igshid=19gegn430ee0u,0,1248834635859197952,,,,en,"Columbus, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","I miss everyone so much. I’m going to be giving everyone the biggest hugs when this is all over. #corona #covid #quarantine #thoughts #reflection #selfie @ Columbus, Georgia https://t.co/XutHHLMGEp",https://twitter.com/bboyE_M/status/1248834635859197952,Thu Mar 31 00:50:47 +0000 2011,bboyE_M,False,"BBoy for God, battle for pride. Dancer, singer, musician. TeamInstinct",196,79,140,20,"Columbus, GA",Emusical,bboyE_M,2046,,http://Instagram.com/bboy.e.musical,False
61785,"-84.3889,33.7566",Sat Apr 11 07:12:42 +0000 2020,,,https://www.instagram.com/p/B-1O5sljwb4/?igshid=cit3vmnor6l,0,1248871582971428864,,,,en,"Atlanta, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Buenos Dias - Feliz Sabado - Happy Saturday - 🤓 Today I am sharing my workspace (before corona and now) - share your  work area if you would like 😇❤️ AND no, I’ve never been good with my right and left! 🤣🤣🤣… https://t.co/6ErlgKSiC7",https://twitter.com/caleroberthall/status/1248871582971428864,Thu Aug 28 02:05:59 +0000 2008,caleroberthall,False,You can call me “Diocletian - the stabilizer” and my work is “Love” made visible.,794,7711,1719,60,"Atlanta, GA",Cale Robert Hall,caleroberthall,5761,,http://mycreativeapproach.com,False
61884,"-84.3681,33.71841",Sat Apr 11 14:06:02 +0000 2020,arteverywhere paint mural covid covid19 washyourhands art streetart exploreeverything graffitiart cityphotography pandemic corona weloveatl,,https://www.instagram.com/p/B-1-MdbJXJS/?igshid=c704e8j30jp2,0,1248975599412142080,,,,en,"Atlanta, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",covid | culture 😷🚙☣ vroom! vroom! thelossprevention  #arteverywhere #paint #mural #covid #covid19 #washyourhands #art #streetart #exploreeverything #graffitiart #cityphotography #pandemic #corona #weloveatl… https://t.co/PGKhZ8eA28,https://twitter.com/scooterbeth/status/1248975599412142080,Sat Apr 25 11:56:52 +0000 2009,scooterbeth,False,🕇GOD. Service. ❤ATL. Philanthropy. Art. Hiking. Fishing. Soccer. Volunteer. Habitat. Foodie. Outdoors. Friends. Lake.  Ridgebacks. Clemson. ScootZ.,3761,479,912,62,"Atlanta, GA",Beth Keller,scooterbeth,5155,,,False
62021,"-84.38631941,33.76002553",Sat Apr 11 20:18:38 +0000 2020,untiltomorrow exploremore explorepage explore corona stayhome,,https://www.instagram.com/p/B-2o2J-A-Vg/?igshid=g03xs31zx9n9,0,1249069369063141376,,,,en,"Atlanta, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Betta not slip up wit dat gang yu kno we slidin fa dis 1 ⚠️ #untiltomorrow out now❗️

#exploremore #explorepage #explore #corona #stayhome @ Gus's World Famous Fried Chicken Atlanta https://t.co/ZxqdQmQPEI",https://twitter.com/007skoot/status/1249069369063141376,Sun Jan 02 22:12:47 +0000 2011,007skoot,False,ATL Independent Artist | send beats to: (skoothoodrich@gmail.com) 007™ #OpenScars 📀 OUT NOW❗️FMOIG: @007skoot ...⬇️🎸,1630,964,742,4,007World,007SKOOT,007skoot,17347,,https://linktr.ee/007skoot,False
62218,"-84.3889,33.7566",Tue Jun 09 14:04:00 +0000 2020,vote democracy gapol,,https://www.instagram.com/p/CBN433vpT6Z/?igshid=b9dg23qgfp5d,1,1270355971349463040,,,,en,"Atlanta, GA",False,2,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","A portrait of Democracy in the time of COVID.  48 minutes in line to vote and worth every second. #vote #democracy #gapol @ Atlanta, Georgia https://t.co/1PAiIsN4NU",https://twitter.com/ErinKPeterson/status/1270355971349463040,Wed Apr 08 02:26:30 +0000 2009,ErinKPeterson,False,Executive Producer for @11Alive & @TEGNA. Taking responsibility for my behavior while watching @UTAustin Longhorns & generally cartwheeling through life,1575,842,1446,31,Atlanta,Erin Peterson,ErinKPeterson,4899,,https://www.11alive.com/MothersMatter,False
62233,"-84.5184,33.8719",Tue Jun 09 14:38:57 +0000 2020,blacklivesmatter,,https://www.instagram.com/p/CBN834SnoN8/?igshid=wowpz8nqjr5,0,1270364767899746304,,,,en,"Smyrna, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Today is election day in Georgia. Lines will be long: Vote
It will be hot: Vote
There is a Covid19 pandemic: Vote
You are tired and angry and exhausted by the state of our union: VOTE VOTE VOTE!

#blacklivesmatter… https://t.co/qUQAHirpHM",https://twitter.com/MariaRSmith/status/1270364767899746304,Thu Apr 02 21:05:36 +0000 2009,MariaRSmith,False,Former #Oprah producer➡️ #Travelblogger. 4 kids 12 & under. #smithfamtravels  🏀🎾🙏 💜 #Atlanta #familytravel #tennis #basketballcoach  🌊,2631,9202,6385,275,"Atlanta, GA",Maria Smith,MariaRSmith,28321,,http://www.mamaliciousmaria.com,False
